,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
1724,681450708,False,finalized,3,2/25/15 9:43,negative,1.0,Lost Luggage,1.0,United,,KHSailing,,1,@united on line baggage system complete rubbish. bag missing 2 days. No meaningful information.,,2/22/15 13:55,5.69616e+17,"Solent - Hamble, Lymington",London
6107,681456358,False,finalized,3,2/25/15 1:30,negative,0.6591,Flight Booking Problems,0.3523,Southwest,,Galanthusn,,0,"@SouthwestAir have a flight from Oakland to SNA at 7:30, and I asked if I can take 5:30, even there are 5 empty sests. Answer is ""No"". :(",,2/18/15 17:36,5.68223e+17,,
12434,681677581,False,finalized,3,2/25/15 19:11,negative,1.0,Customer Service Issue,1.0,American,,diegolrz,,0,@AmericanAir are you a bot? Haha always same lies from you!,,2/24/15 3:48,5.70188e+17,"Dallas, TX",Central Time (US & Canada)
6862,681457338,False,finalized,3,2/25/15 0:43,positive,1.0,,,Delta,,don_bangs,,0,@JetBlue thanks so much!,,2/23/15 21:11,5.70089e+17,,
10213,681461503,False,finalized,3,2/25/15 6:39,negative,0.6652,Late Flight,0.6652,US Airways,,VikingJim60,,0,"@USAirways ""good news. We've located the crew and made contact with them"". flight was supposed to leave 4 minutes ago. #usairwaysfail",,2/22/15 5:21,5.69487e+17,"Doylestown, PA",Eastern Time (US & Canada)
7376,681457880,False,finalized,3,2/25/15 1:48,positive,0.6711,,,Delta,,Tom_Constantin,,0,@JetBlue thanks for answering my questions!,,2/22/15 15:03,5.69634e+17,3Ì÷4 ,Quito
12950,681678105,False,finalized,3,2/25/15 19:08,negative,1.0,Customer Service Issue,0.6412,American,,TejasGooner,,0,"@AmericanAir no. Booked seat in Dallas, live in Dallas. Real nice that your gate agent had exit row available told me they weren't available",,2/23/15 13:38,5.69975e+17,The Republic of Texas,Central Time (US & Canada)
326,681448812,False,finalized,3,2/25/15 8:31,neutral,1.0,,,Virgin America,,SSal,,0,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.,,2/19/15 20:39,5.68631e+17,"Dutchess County, NY",Eastern Time (US & Canada)
3781,681453768,False,finalized,3,2/25/15 9:54,negative,1.0,Late Flight,0.3557,United,,theo,,1,@united Just had the worst experience ever flying with you,,2/18/15 11:28,5.6813e+17,SÌ£o Paulo / Brasil,Brasilia
1680,681450618,False,finalized,3,2/25/15 6:58,neutral,0.6117,,0.0,United,,BUlizard,,0,@united AND WE GOT ZERO VOUCHERS FOR HOTEL OR CAB. I expect some SERIOUS mileage credits.,,2/22/15 14:37,5.69627e+17,,
8972,681460013,False,finalized,3,2/25/15 7:55,negative,1.0,Customer Service Issue,1.0,US Airways,,Matt_Bernanke,,0,@USAirways you're killing me from the inside,,2/24/15 11:41,5.70308e+17,,Quito
899,681449518,False,finalized,3,2/25/15 1:20,negative,1.0,Flight Attendant Complaints,0.6634,United,,gregriv,,0,@united Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?,,2/23/15 16:57,5.70025e+17,"Cleveland, OH",
8722,681459761,False,finalized,3,2/25/15 2:17,negative,1.0,Damaged Luggage,0.7113,Delta,,michaelhakimkan,,0,"@JetBlue ripped my suitcase. I then was yelled at with attitude from Geraldine, your employee at the baggage center.Worst airline= #jetblue",,2/17/15 20:30,5.67904e+17,,
888,681449499,False,finalized,3,2/25/15 8:18,neutral,0.6659999999999999,,0.0,United,,throthra,,0,"@united to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG",,2/23/15 17:33,5.70034e+17,,
13552,681678710,False,finalized,3,2/25/15 18:52,positive,1.0,,,American,,cofc98grad,,0,@AmericanAir thank you!,,2/23/15 4:20,5.69834e+17,,
8129,681458904,False,finalized,3,2/25/15 7:37,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue Airways to continue 'various commercial relationships' with #Lufthansa ... - @CAPA_Aviation http://t.co/o5sifHp4RT,,2/20/15 5:05,5.68758e+17,USA,Sydney
13988,681679146,False,finalized,3,2/25/15 19:16,neutral,1.0,,,American,,SocialJustin,,0,@AmericanAir I'm on #1058 tmrw from CUN DFW. Final dest'n is ORD. Seeing freezing rain in DFW all morning. Should I change my connection?,,2/22/15 18:11,5.69681e+17,"Chicago, IL",Central Time (US & Canada)
434,681448926,False,finalized,3,2/25/15 4:00,negative,1.0,Bad Flight,0.6326,Virgin America,,MarcoFlavioM,,0,@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,,2/18/15 8:07,5.68079e+17,USA,Pacific Time (US & Canada)
11206,681462504,False,finalized,3,2/25/15 5:13,negative,1.0,Cancelled Flight,1.0,US Airways,,Old_bauer,,0,i wish i was flying @USAirways ... @JetBlue Cancelled Flightled our flights tomorrow and never notified us #FlyUS #Ripoff,,2/19/15 7:38,5.68435e+17,,Eastern Time (US & Canada)
534,681449028,False,finalized,3,2/25/15 6:40,negative,1.0,Can't Tell,0.6614,United,,nydia376,,0,@united I flew back w other company since United didnt have an earlier flight,,2/24/15 10:38,5.70292e+17,USA,
4068,681454055,False,finalized,3,2/25/15 9:27,negative,1.0,Can't Tell,0.6985,United,,SSest72,,0,@united exactly it states a secure document is a nexus card. It does not state a passport must always be also presented. Read it,,2/17/15 16:21,5.67841e+17,,
9350,681460575,False,finalized,3,2/25/15 8:31,negative,1.0,Can't Tell,0.6992,US Airways,,smaguire2,,0,@USAirways power trip. I felt completely threatened and unsafe and I am so angry. Derrick Bussey.  DCA. Would like to reiterate that I was,,2/23/15 13:25,5.69971e+17,,Atlantic Time (Canada)
4241,681454228,False,finalized,3,2/25/15 5:47,positive,1.0,,,United,,sarahrib,,0,"@united on a good note, the 2 employees I encountered @ Newark were fabulous. I was very Late Flight for my connecting flight and they got me on!!!",,2/17/15 10:58,5.6776e+17,"Plattsburgh, New York",Quito
4591,681454582,False,finalized,3,2/25/15 9:36,neutral,1.0,,,Southwest,,MinderJoan,,0,@SouthwestAir I knew I was correct! http://t.co/9eueYxAwcv,,2/23/15 14:53,5.69993e+17,,Eastern Time (US & Canada)
8456,681459402,False,finalized,3,2/25/15 1:16,negative,0.6739,Late Flight,0.3804,Delta,,Tostie,,0,"@JetBlue If it was simply a minor mechanical, why would they say that?",,2/18/15 18:51,5.68241e+17,"Waltham, MA",Eastern Time (US & Canada)
6884,681457374,False,finalized,3,2/25/15 6:19,negative,0.6196,Can't Tell,0.3152,Delta,,DarthVada_R2D2,,0,@JetBlue - Hopefully that will help someone in the future. Would there have been a different procedure if I had discovered the theft sooner?,,2/23/15 19:31,5.70063e+17,,Atlantic Time (Canada)
10929,681462224,False,finalized,3,2/25/15 8:20,negative,1.0,Late Flight,0.6924,US Airways,,riricesq,,0,@USAirways why would you not give us the option to get off the plane instead of sit on it for an hour and a half when you knew at the gate,,2/20/15 6:28,5.68779e+17,On a beach,Quito
539,681449033,False,finalized,3,2/25/15 2:33,negative,1.0,Late Flight,0.6624,United,,BocheBillions,,0,"@united See? We were told repeatedly that the pilot was Late Flight and kept getting Late Flightr.  After we boarded, there was a defibrillator issue.",,2/24/15 10:30,5.7029e+17,,Central Time (US & Canada)
12120,681677267,False,finalized,3,2/25/15 18:49,neutral,1.0,,,American,,pbpinftworth,,0,@americanair Yes to the iOS. I'm running iOS 8.1.3,,2/24/15 10:05,5.70283e+17,"DFW, TX",Central Time (US & Canada)
9555,681460840,False,finalized,3,2/25/15 4:46,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,MeeestarCoke,,0,"@USAirways @AmericanAir at 9:05am after the plane left: ""why were there no agents and why were the doors closed so early?""",,2/23/15 7:21,5.6988e+17,BK,
5729,681455732,False,finalized,3,2/25/15 5:01,positive,1.0,,,Southwest,,chuckgose,,0,@SouthwestAir Received awesome phone help from Jim today. Helped me switch around flights booked with points.,,2/20/15 6:03,5.68773e+17,"Indianapolis, IN",Indiana (East)
12123,681677270,False,finalized,3,2/25/15 18:43,positive,0.6709999999999999,,,American,,mrespinosa1971,,0,@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP,,2/24/15 10:01,5.70282e+17,Great State of Texas,Central Time (US & Canada)
2421,681451687,False,finalized,3,2/25/15 1:54,negative,1.0,Flight Attendant Complaints,0.6784,United,,CheoGA,,1,@united Just let the employees know that good service and a kind attitude towards customers is vital in this kind of business. Thanks,,2/21/15 11:23,5.69216e+17,,
10192,681461482,False,finalized,3,2/25/15 3:51,negative,1.0,Customer Service Issue,1.0,US Airways,,Jabis4,,0,@USAirways GF was on hold for 4 hours and call was dropped!!! HELP!!!!! Need a flight!!!,,2/22/15 5:55,5.69496e+17,VT,Eastern Time (US & Canada)
1796,681450854,False,finalized,3,2/25/15 9:45,negative,0.6628,Late Flight,0.6628,United,,mbrooke_brooke,,0,"@united - tick, tock, tick, tock, it is rapidly approaching the next dream departure of 1:45pm. When is the next fantasy departure time??",,2/22/15 11:33,5.69581e+17,,
4932,681454927,False,finalized,3,2/25/15 9:41,negative,1.0,Customer Service Issue,0.6561,Southwest,,masonsontwiter2,,0,@SouthwestAir you guys should stop doing service in Denver it's horrible I get stuck here every time! I've been here almost 24hrs,,2/22/15 15:22,5.69638e+17,,Alaska
8740,681459779,False,finalized,3,2/25/15 8:17,positive,1.0,,,Delta,,odie488,,0,@JetBlue @Leopolds_IC  No but my friend in the picture - Phillip Heller (JFK IFC) did and he said it was delicious!,,2/17/15 18:58,5.67881e+17,,Central Time (US & Canada)
1475,681450337,False,finalized,3,2/25/15 2:25,negative,0.6939,Flight Booking Problems,0.6939,United,,JoeRychalsky,,0,@united I can't find any Late Flight evening flights. Are there other airports that would have an overnight flight?,,2/22/15 19:50,5.69706e+17,"Wilmington, Delaware",Eastern Time (US & Canada)
6017,681456206,False,finalized,3,2/25/15 10:00,positive,0.644,,,Southwest,,32432tee,,0,@SouthwestAir Hi Guys good morning how are you doing,,2/19/15 7:37,5.68434e+17,pittsburgh pa,Eastern Time (US & Canada)
1281,681450141,False,finalized,3,2/25/15 2:40,negative,1.0,Bad Flight,1.0,United,,e_russell,,0,@united wi-fi on 737-800 (aircraft 3511) didn't work entire ORD-DCA flight this morning,,2/23/15 5:41,5.69855e+17,Frequently DC/NYC/San Diego,Eastern Time (US & Canada)
9847,681461133,False,finalized,3,2/25/15 4:49,negative,1.0,Late Flight,0.6633,US Airways,,terenceryan,,0,@USAirways printer problems causing us to sit on the runway for 45 mins. Get it together.,,2/22/15 15:38,5.69642e+17,"West Chester, Pa",
1407,681450268,False,finalized,3,2/25/15 3:44,negative,1.0,Customer Service Issue,1.0,United,,ClaudiaMarrufo,,0,"@united even after running to gate from your connecting flight, your customer service not let us in the plane that was just parked. Stranded",,2/22/15 21:46,5.69735e+17,EP TX,Pacific Time (US & Canada)
11532,681462833,False,finalized,3,2/25/15 9:05,negative,1.0,Flight Booking Problems,0.6655,US Airways,,mpordes,,0,"@USAirways why aren't twitter and reservations connected? What do people want? Reservations, duh?!?!",,2/18/15 5:29,5.68039e+17,,
10709,681462001,False,finalized,3,2/25/15 4:09,negative,0.6632,Customer Service Issue,0.3368,US Airways,,hrp911,,0,@USAirways Already tried. How about Conf # via DM,,2/20/15 18:24,5.68959e+17,Knoxville,Quito
2061,681451296,False,finalized,3,2/25/15 9:56,negative,1.0,Flight Booking Problems,0.672,United,,RoyLe9,,0,@united I bought a ticket with a price that was published by mistake and now I got an email that indicates United Cancelled Flightled my ticket! Why?,,2/22/15 0:35,5.69415e+17,,Bucharest
1755,681450770,False,finalized,3,2/25/15 7:52,negative,1.0,Cancelled Flight,1.0,United,,GetxGnarly,,0,@united flight UA3774 after two delays. just Cancelled Flightled and no more flights to Norfolk that aren't booked. Renting a car.,,2/22/15 13:01,5.69603e+17,,Atlantic Time (Canada)
1839,681450944,False,finalized,3,2/25/15 9:10,negative,1.0,Customer Service Issue,1.0,United,,BBickmire,,0,@united   Pushing 2 hours on hold. Priceless. http://t.co/thS10LDY2a,,2/22/15 10:16,5.69561e+17,Dallas,
11849,681463151,False,finalized,3,2/25/15 4:19,negative,1.0,Customer Service Issue,1.0,US Airways,,TheTaxDiva,,0,@USAirways your customer service is horrible,,2/17/15 8:53,5.67729e+17,MiamiHoustonDCHouston,Central Time (US & Canada)
3677,681453624,False,finalized,3,2/25/15 3:38,neutral,1.0,,,United,,vasm21,,0,@united PTY to PIT via IAH,,2/18/15 15:28,5.6819e+17,PanamÌÁ,
4285,681454273,False,finalized,3,2/25/15 3:38,positive,0.7097,,0.0,United,,BhutanOrient,,0,"@united no worries about the tweets. We all should do what we can to make sure we, as in your tag line, ""Fly the Friendly Skies.""",,2/17/15 9:13,5.67734e+17,Bhutan,Pacific Time (US & Canada)
6596,681456879,False,finalized,3,2/25/15 10:00,negative,1.0,Bad Flight,0.6383,Southwest,,Grae_Drake,,0,@SouthwestAir Your onboard wifi is so bad it's taking me 20 minutes to send this tweet.  Working is off the table. #disappointed,,2/17/15 11:16,5.67765e+17,NYC,Mountain Time (US & Canada)
2601,681452067,False,finalized,3,2/25/15 0:41,negative,1.0,Flight Booking Problems,0.6939,United,,MERBARAT,,0,"@united very exasperating I'm having a difficult time with Flight Booking Problems as the error message says you're undergoing maintenance. Really, now?","[41.86591215, -87.6231126]",2/20/15 21:36,5.69008e+17,"Chicago, IL",Central Time (US & Canada)
12109,681677256,False,finalized,3,2/25/15 18:52,negative,1.0,Lost Luggage,1.0,American,,jacquelinewins6,,0,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",,2/24/15 10:22,5.70288e+17,,
240,681448683,False,finalized,3,2/25/15 2:04,neutral,1.0,,,Virgin America,,jeredscott,,0,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax,,2/21/15 10:11,5.69198e+17,"downtown, CA",Pacific Time (US & Canada)
6106,681456357,False,finalized,3,2/25/15 7:00,neutral,0.6809,,,Southwest,,alana_aro,,0,@SouthwestAir do you have all winners for @Imaginedragons #DestinationDragons,,2/18/15 17:38,5.68223e+17,,
1867,681451003,False,finalized,3,2/25/15 1:37,neutral,1.0,,,United,,starbeer,,0,"@united ah, that would explain why crew didn't seem particularly distressed when we pointed it out. It was a little startling at first.",,2/22/15 9:10,5.69545e+17,Toronto,Eastern Time (US & Canada)
9362,681460597,False,finalized,3,2/25/15 1:58,positive,0.3503,,0.0,US Airways,,KateDeLeal,,0,@USAirways owes Tammy from the Winston-Salem call center for keeping me as a customer!,,2/23/15 13:17,5.69969e+17,,
8626,681459662,False,finalized,3,2/25/15 5:51,positive,0.6468,,,Delta,,jpals32,,0,@JetBlue you're welcome _ÙÔ_ÙÔ_ÙÔ http://t.co/67k4N9eQ6E,,2/18/15 9:32,5.68101e+17,,Atlantic Time (Canada)
1780,681450821,False,finalized,3,2/25/15 6:47,negative,1.0,Late Flight,0.3978,United,,mgmcg16,,0,@united I missed my connection already. Then I missed the next flight they put me on.  Now I'm going to LAX instead of Hawaii.  :(,,2/22/15 12:07,5.69589e+17,,
7285,681457783,False,finalized,3,2/25/15 0:50,neutral,0.6701,,,Delta,,leighericam,,0,@JetBlue you just tight that you're #59 on the world's best airlines list &amp; @VirginAtlantic is ranked higher! @VirginAtlantic here I come!,,2/22/15 18:48,5.6969e+17,NYC | NOLA  ,
9976,681461263,False,finalized,3,2/25/15 2:41,negative,1.0,Can't Tell,0.6973,US Airways,,riricesq,,0,@USAirways is absolute crap this week!!,,2/22/15 12:33,5.69596e+17,On a beach,Quito
6648,681456964,False,finalized,3,2/25/15 7:55,positive,0.6923,,0.0,Southwest,,GameDaySweetie,,0,"@SouthwestAir thank you, someone finally answered and was able to change my flight that was Cancelled Flighted bc of ice. Thank you for response",,2/17/15 10:02,5.67746e+17,"Nashville, TN",
8429,681459355,False,finalized,3,2/25/15 4:19,positive,0.6701,,,Delta,,s_tpplsay2fa,,0,@JetBlue good morning sunshine! #TailfinThursday http://t.co/Nc0ES6e4Lf,,2/19/15 4:00,5.6838e+17,the friendly skies,America/New_York
5407,681455406,False,finalized,3,2/25/15 6:42,positive,1.0,,,Southwest,,allie_kaji621,,0,@SouthwestAir great flight! And great view! http://t.co/auFM4xdaj2,,2/21/15 6:01,5.69135e+17,Den10,Central Time (US & Canada)
12303,681677450,False,finalized,3,2/25/15 19:07,positive,1.0,,,American,,georgetietjen,,0,@AmericanAir Thanks guys got some sleep. Hang in there DFW with bad weather.,,2/24/15 7:10,5.70239e+17,,
11032,681462328,False,finalized,3,2/25/15 4:40,negative,0.6593,Flight Booking Problems,0.3407,US Airways,,Jamayka,,0,@USAirways I submitted refund request b4 1st flight 2 days ago. Is that all I need 2 do?,,2/19/15 18:42,5.68602e+17,"Austin, TX",Central Time (US & Canada)
14148,681679307,False,finalized,3,2/25/15 18:46,negative,1.0,Cancelled Flight,0.664,American,,ProConPartners,,0,@AmericanAir Same as yesterday's Cancelled Flighted flight. AA104. Your customer support is just awful!,,2/22/15 16:54,5.69661e+17,UK,
5366,681455364,False,finalized,3,2/25/15 4:27,negative,1.0,Customer Service Issue,1.0,Southwest,,GRitchart,,0,"@SouthwestAir I thank you for the reply but too complicated to DM, really would like to talk to a cust rep. What is going on there?",,2/21/15 8:01,5.69165e+17,,
9978,681461265,False,finalized,3,2/25/15 3:24,negative,0.6818,Customer Service Issue,0.375,US Airways,,bta7,,0,".@USAirways trying to get a partner PNR, and have spent more than 1 hour on hold.  I know its snowing somewhere, but this is awful",,2/22/15 12:30,5.69595e+17,"Wauwatosa, WI ",Central Time (US & Canada)
11453,681462754,False,finalized,3,2/25/15 5:59,negative,1.0,Bad Flight,0.3684,US Airways,,Carlito_Sway,,0,@USAirways they said because there was no meal on my flight they would not - what airline serves food anymore? Update in policy?,,2/18/15 9:51,5.68106e+17,"Miami,Fl",Central Time (US & Canada)
